DeviceTag: Movella DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-11-06 17:44:14.840,© Movella Technologies B.V. 2005-2025
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
538295,0.9999,-0.0049,-0.0090,-0.0001,-0.0193,0.0226,5.1882,0
538462,0.9999,-0.0049,-0.0090,-0.0001,-0.0114,0.0140,5.1801,0
538629,0.9999,-0.0049,-0.0090,-0.0001,-0.0140,0.0250,5.1919,0
538795,0.9999,-0.0050,-0.0090,-0.0001,-0.0079,0.0185,5.1716,0
538962,0.9999,-0.0050,-0.0090,-0.0001,-0.0136,0.0135,5.1936,0
539129,0.9999,-0.0049,-0.0090,-0.0001,-0.0275,0.0275,5.1733,0
539295,0.9999,-0.0049,-0.0090,-0.0001,-0.0193,0.0223,5.1770,0
539462,0.9999,-0.0049,-0.0090,-0.0001,-0.0200,0.0191,5.1836,0
539629,0.9999,-0.0049,-0.0090,-0.0001,-0.0093,0.0185,5.2043,0
539795,0.9999,-0.0049,-0.0090,-0.0001,-0.0249,0.0362,5.1922,0
539962,0.9999,-0.0049,-0.0090,-0.0001,-0.0082,0.0158,5.1860,0
540129,0.9999,-0.0049,-0.0090,-0.0001,-0.0130,0.0211,5.1806,0
540295,0.9999,-0.0049,-0.0090,-0.0001,-0.0198,0.0123,5.1642,0
540462,0.9999,-0.0049,-0.0089,-0.0001,-0.0224,0.0211,5.1842,0
540629,0.9999,-0.0049,-0.0089,-0.0001,-0.0297,0.0195,5.1924,0
540795,0.9999,-0.0049,-0.0089,-0.0001,-0.0128,0.0095,5.1969,0
540962,0.9999,-0.0049,-0.0089,-0.0001,-0.0130,0.0215,5.1896,0
541129,0.9999,-0.0049,-0.0089,-0.0001,-0.0120,0.0076,5.1848,0
541295,0.9999,-0.0049,-0.0089,-0.0001,-0.0083,0.0062,5.1755,0
541462,0.9999,-0.0049,-0.0089,-0.0001,-0.0028,0.0166,5.2025,0
541629,0.9999,-0.0049,-0.0089,-0.0001,-0.0238,0.0095,5.1756,0
541796,0.9999,-0.0049,-0.0089,-0.0001,-0.0118,0.0068,5.1687,0
541962,0.9999,-0.0049,-0.0089,-0.0001,-0.0041,0.0221,5.1689,0
542129,0.9999,-0.0049,-0.0089,-0.0001,-0.0064,0.0305,5.1642,0
542296,0.9999,-0.0049,-0.0089,-0.0001,-0.0046,0.0220,5.1706,0
542462,0.9999,-0.0049,-0.0089,-0.0001,-0.0149,0.0276,5.1788,0
542629,0.9999,-0.0049,-0.0089,-0.0001,-0.0138,0.0116,5.1826,0
542796,0.9999,-0.0049,-0.0089,-0.0001,-0.0122,0.0196,5.1798,0
542962,0.9999,-0.0049,-0.0089,-0.0001,-0.0190,0.0184,5.1986,0
543129,0.9999,-0.0049,-0.0089,-0.0001,-0.0063,0.0185,5.1816,0
543296,0.9999,-0.0049,-0.0089,-0.0001,-0.0073,0.0117,5.1896,0
543462,0.9999,-0.0049,-0.0089,-0.0001,-0.0198,0.0161,5.1885,0
543629,0.9999,-0.0049,-0.0089,-0.0001,-0.0042,0.0205,5.1680,0
543796,0.9999,-0.0049,-0.0089,-0.0001,-0.0024,0.0010,5.1877,0
543962,0.9999,-0.0049,-0.0089,-0.0001,-0.0076,0.0047,5.1946,0
544129,0.9999,-0.0049,-0.0089,-0.0001,-0.0044,0.0058,5.1921,0
544296,0.9999,-0.0049,-0.0089,-0.0001,-0.0033,0.0071,5.1598,0
544462,0.9999,-0.0049,-0.0089,-0.0001,-0.0236,0.0176,5.1751,0
544629,0.9999,-0.0049,-0.0089,-0.0001,-0.0156,0.0233,5.1801,0
544796,0.9999,-0.0049,-0.0089,-0.0001,-0.0276,0.0222,5.1681,0
544962,0.9999,-0.0049,-0.0089,-0.0001,-0.0264,0.0157,5.1690,0
545129,0.9999,-0.0049,-0.0089,-0.0001,-0.0074,0.0232,5.2009,0
545296,0.9999,-0.0049,-0.0089,-0.0001,-0.0211,0.0139,5.1816,0
545462,0.9999,-0.0049,-0.0089,-0.0001,-0.0068,0.0196,5.1810,0
545629,0.9999,-0.0050,-0.0089,-0.0001,-0.0146,0.0182,5.1838,0
545796,0.9999,-0.0050,-0.0089,-0.0001,-0.0128,0.0269,5.1742,0
545962,0.9999,-0.0050,-0.0089,-0.0001,-0.0078,0.0266,5.1846,0
546129,0.9999,-0.0050,-0.0089,-0.0001,-0.0116,0.0267,5.1634,0
546296,0.9999,-0.0050,-0.0089,-0.0001,-0.0227,0.0254,5.1876,0
546462,0.9999,-0.0049,-0.0089,-0.0000,-0.0151,0.0159,5.1784,0
546629,0.9999,-0.0049,-0.0089,-0.0000,-0.0190,0.0208,5.1831,0
546796,0.9999,-0.0049,-0.0089,-0.0000,-0.0025,0.0152,5.2108,0
546962,0.9999,-0.0049,-0.0089,-0.0000,-0.0166,0.0138,5.1773,0
547129,0.9999,-0.0049,-0.0089,-0.0000,-0.0035,0.0142,5.1974,0
547296,0.9999,-0.0049,-0.0089,-0.0000,0.0151,0.0250,5.1726,0
547462,0.9999,-0.0049,-0.0089,-0.0000,-0.0125,0.0267,5.1841,0
547629,0.9999,-0.0049,-0.0089,-0.0000,-0.0121,0.0235,5.1963,0
547796,0.9999,-0.0049,-0.0089,-0.0000,-0.0014,0.0213,5.1774,0
547962,0.9999,-0.0049,-0.0089,-0.0000,-0.0095,0.0075,5.1487,0
548129,0.9999,-0.0049,-0.0089,-0.0000,-0.0294,0.0215,5.1719,0
548296,0.9999,-0.0049,-0.0089,-0.0000,-0.0143,0.0110,5.1576,0
548462,0.9999,-0.0049,-0.0089,-0.0000,-0.0066,0.0209,5.1608,0
548629,0.9999,-0.0049,-0.0089,-0.0000,-0.0115,0.0107,5.1839,0
548796,0.9999,-0.0049,-0.0089,-0.0000,-0.0221,0.0154,5.1827,0
548962,0.9999,-0.0049,-0.0089,-0.0000,-0.0128,0.0335,5.1745,0
549129,0.9999,-0.0049,-0.0089,-0.0000,-0.0176,0.0330,5.1683,0
549296,0.9999,-0.0049,-0.0089,-0.0000,-0.0266,0.0279,5.1831,0
549462,0.9999,-0.0049,-0.0089,-0.0000,-0.0205,0.0268,5.1796,0
549629,0.9999,-0.0049,-0.0089,-0.0000,-0.0191,0.0170,5.1827,0
549796,0.9999,-0.0049,-0.0089,-0.0000,-0.0043,0.0141,5.1823,0
549962,0.9999,-0.0049,-0.0089,-0.0000,-0.0008,0.0153,5.1771,0
550129,0.9999,-0.0049,-0.0089,-0.0000,-0.0308,0.0250,5.1801,0
550296,0.9999,-0.0049,-0.0089,-0.0000,-0.0137,0.0151,5.1882,0
550462,0.9999,-0.0049,-0.0089,-0.0000,-0.0187,0.0215,5.1727,0
550629,0.9999,-0.0049,-0.0089,-0.0000,-0.0212,0.0167,5.1766,0
550796,0.9999,-0.0049,-0.0089,-0.0001,-0.0159,0.0140,5.1858,0
550962,0.9999,-0.0049,-0.0089,-0.0000,-0.0129,0.0095,5.1812,0
551129,0.9999,-0.0049,-0.0089,-0.0000,-0.0052,0.0207,5.1759,0
551296,0.9999,-0.0049,-0.0089,-0.0000,-0.0152,0.0231,5.1960,0
551462,0.9999,-0.0049,-0.0089,-0.0000,-0.0189,0.0123,5.1731,0
551629,0.9999,-0.0049,-0.0089,-0.0000,0.0028,0.0150,5.1701,0
551796,0.9999,-0.0049,-0.0089,-0.0000,-0.0092,0.0159,5.1938,0
551962,0.9999,-0.0049,-0.0089,-0.0000,-0.0118,0.0122,5.1571,0
552129,0.9999,-0.0049,-0.0089,-0.0000,-0.0147,0.0109,5.1668,0
552296,0.9999,-0.0049,-0.0089,-0.0000,-0.0243,0.0179,5.1706,0
552462,0.9999,-0.0049,-0.0089,-0.0000,-0.0153,0.0157,5.1968,0
552629,0.9999,-0.0049,-0.0089,-0.0000,-0.0177,0.0322,5.1731,0
552796,0.9999,-0.0049,-0.0089,-0.0000,-0.0151,0.0222,5.2001,0
552962,0.9999,-0.0049,-0.0089,-0.0000,-0.0051,0.0287,5.1877,0
553129,0.9999,-0.0049,-0.0089,-0.0000,-0.0122,0.0205,5.1691,0
553296,0.9999,-0.0049,-0.0089,-0.0000,-0.0056,0.0297,5.1749,0
553462,0.9999,-0.0049,-0.0089,-0.0000,-0.0061,0.0170,5.1696,0
553629,0.9999,-0.0049,-0.0089,-0.0000,-0.0081,0.0129,5.1672,0
553796,0.9999,-0.0049,-0.0089,-0.0000,-0.0118,0.0286,5.1663,0
553962,0.9999,-0.0049,-0.0089,-0.0000,-0.0005,0.0229,5.1772,0
554129,0.9999,-0.0049,-0.0089,-0.0000,-0.0214,0.0250,5.1775,0
554296,0.9999,-0.0049,-0.0089,-0.0000,-0.0111,0.0179,5.1995,0
554462,0.9999,-0.0049,-0.0089,-0.0000,-0.0299,0.0169,5.1881,0
554629,0.9999,-0.0049,-0.0089,-0.0000,-0.0194,0.0199,5.1790,0
554796,0.9999,-0.0049,-0.0089,-0.0000,-0.0242,0.0177,5.1886,0
554962,0.9999,-0.0049,-0.0089,-0.0000,-0.0157,0.0184,5.1909,0
555129,0.9999,-0.0049,-0.0089,-0.0000,-0.0161,0.0240,5.1616,0
555296,0.9999,-0.0049,-0.0089,-0.0000,-0.0155,0.0242,5.1741,0
555462,0.9999,-0.0049,-0.0089,-0.0001,-0.0146,0.0265,5.1645,0
555629,0.9999,-0.0049,-0.0089,-0.0001,-0.0132,0.0146,5.1794,0
555796,0.9999,-0.0049,-0.0089,-0.0001,-0.0152,0.0207,5.1672,0
555962,0.9999,-0.0049,-0.0089,-0.0001,-0.0106,0.0212,5.1756,0
556129,0.9999,-0.0049,-0.0089,-0.0001,-0.0244,0.0116,5.1854,0
556296,0.9999,-0.0049,-0.0089,-0.0001,-0.0158,0.0296,5.1938,0
556462,0.9999,-0.0049,-0.0089,-0.0001,-0.0140,0.0150,5.1648,0
556629,0.9999,-0.0049,-0.0089,-0.0001,-0.0034,0.0182,5.1616,0
556796,0.9999,-0.0049,-0.0089,-0.0000,-0.0091,0.0149,5.1974,0
556962,0.9999,-0.0049,-0.0089,-0.0001,-0.0093,0.0168,5.1779,0
557129,0.9999,-0.0049,-0.0089,-0.0001,-0.0135,0.0224,5.1759,0
557296,0.9999,-0.0049,-0.0089,-0.0001,0.0016,0.0075,5.1831,0
557462,0.9999,-0.0049,-0.0089,-0.0001,-0.0215,0.0165,5.1881,0
557629,0.9999,-0.0049,-0.0089,-0.0001,-0.0043,0.0243,5.1659,0
557796,0.9999,-0.0049,-0.0089,-0.0000,-0.0088,0.0077,5.1706,0
557962,0.9999,-0.0049,-0.0089,-0.0000,-0.0164,0.0150,5.1751,0
558129,0.9999,-0.0049,-0.0089,-0.0000,-0.0079,0.0068,5.2085,0
558296,0.9999,-0.0049,-0.0089,-0.0000,-0.0088,0.0197,5.1805,0
558463,0.9999,-0.0049,-0.0089,-0.0001,-0.0112,0.0104,5.1775,0
558629,0.9999,-0.0049,-0.0089,-0.0001,-0.0065,0.0139,5.1692,0
558796,0.9999,-0.0049,-0.0089,-0.0001,-0.0146,0.0174,5.1701,0
558963,0.9999,-0.0049,-0.0089,-0.0000,-0.0067,0.0276,5.1697,0
559129,0.9999,-0.0049,-0.0089,-0.0000,-0.0104,0.0127,5.1911,0
559296,0.9999,-0.0049,-0.0089,-0.0001,-0.0200,0.0094,5.1796,0
559463,0.9999,-0.0049,-0.0089,-0.0001,-0.0098,0.0012,5.1671,0
559629,0.9999,-0.0049,-0.0089,-0.0001,-0.0159,0.0239,5.1669,0
559796,0.9999,-0.0049,-0.0089,-0.0001,-0.0102,0.0223,5.1857,0
559963,0.9999,-0.0049,-0.0089,-0.0001,0.0014,0.0223,5.1691,0
560129,0.9999,-0.0049,-0.0089,-0.0001,0.0049,0.0161,5.1944,0
560296,0.9999,-0.0049,-0.0089,-0.0001,-0.0240,0.0073,5.1582,0
560463,0.9999,-0.0049,-0.0089,-0.0001,-0.0205,0.0120,5.1886,0
560629,0.9999,-0.0049,-0.0089,-0.0001,-0.0160,0.0214,5.1558,0
560796,0.9999,-0.0049,-0.0089,-0.0001,-0.0092,0.0105,5.1729,0
560963,0.9999,-0.0049,-0.0089,-0.0001,-0.0175,0.0068,5.1900,0
561129,0.9999,-0.0049,-0.0090,-0.0001,-0.0188,0.0131,5.1847,0
561296,0.9999,-0.0049,-0.0090,-0.0001,-0.0115,0.0160,5.2004,0
561463,0.9999,-0.0049,-0.0090,-0.0001,-0.0082,0.0230,5.1962,0
561629,0.9999,-0.0049,-0.0090,-0.0001,-0.0160,0.0055,5.1988,0
561796,0.9999,-0.0049,-0.0090,-0.0001,-0.0201,0.0207,5.1874,0
561963,0.9999,-0.0049,-0.0090,-0.0001,-0.0163,0.0107,5.1840,0
562129,0.9999,-0.0049,-0.0090,-0.0001,-0.0151,0.0093,5.1969,0
562296,0.9999,-0.0049,-0.0090,-0.0001,-0.0145,0.0148,5.1885,0
562463,0.9999,-0.0049,-0.0090,-0.0001,-0.0136,0.0220,5.1737,0
562629,0.9999,-0.0049,-0.0089,-0.0001,-0.0255,0.0260,5.1819,0
562796,0.9999,-0.0049,-0.0090,-0.0001,-0.0124,0.0165,5.1855,0
562963,0.9999,-0.0049,-0.0089,-0.0001,-0.0171,0.0028,5.1722,0
563129,0.9999,-0.0049,-0.0089,-0.0001,-0.0145,0.0213,5.1600,0
563296,0.9999,-0.0049,-0.0089,-0.0001,-0.0109,0.0089,5.1774,0
563463,0.9999,-0.0049,-0.0089,-0.0001,-0.0238,0.0161,5.1788,0
563629,0.9999,-0.0049,-0.0089,-0.0001,-0.0088,0.0094,5.1777,0
563796,0.9999,-0.0049,-0.0089,-0.0001,-0.0116,0.0237,5.1955,0
563963,0.9999,-0.0049,-0.0089,-0.0001,-0.0243,0.0148,5.1838,0
564129,0.9999,-0.0049,-0.0090,-0.0001,-0.0145,0.0122,5.1648,0
564296,0.9999,-0.0049,-0.0090,-0.0001,-0.0221,0.0198,5.1724,0
564463,0.9999,-0.0049,-0.0089,-0.0001,-0.0215,0.0094,5.1843,0
564629,0.9999,-0.0049,-0.0089,-0.0001,-0.0166,0.0213,5.1833,0
564796,0.9999,-0.0049,-0.0089,-0.0001,-0.0078,0.0351,5.1989,0
564963,0.9999,-0.0049,-0.0090,-0.0001,-0.0193,0.0109,5.1668,0
565129,0.9999,-0.0049,-0.0090,-0.0001,-0.0062,0.0279,5.1966,0
565296,0.9999,-0.0049,-0.0090,-0.0001,-0.0201,0.0119,5.1760,0
565463,0.9999,-0.0049,-0.0090,-0.0001,-0.0051,0.0162,5.1811,0
565629,0.9999,-0.0049,-0.0090,-0.0001,-0.0240,0.0192,5.1919,0
565796,0.9999,-0.0049,-0.0090,-0.0001,-0.0150,0.0193,5.1946,0
565963,0.9999,-0.0049,-0.0090,-0.0001,-0.0222,0.0240,5.1617,0
566129,0.9999,-0.0049,-0.0090,-0.0001,-0.0199,0.0290,5.1640,0
566296,0.9999,-0.0049,-0.0090,-0.0001,-0.0202,0.0228,5.1626,0
566463,0.9999,-0.0049,-0.0089,-0.0000,-0.0122,0.0144,5.1803,0
566629,0.9999,-0.0049,-0.0089,-0.0000,-0.0068,0.0135,5.1817,0
566796,0.9999,-0.0049,-0.0089,-0.0000,-0.0029,0.0047,5.1919,0
566963,0.9999,-0.0049,-0.0089,-0.0000,-0.0137,0.0202,5.1962,0
567129,0.9999,-0.0049,-0.0089,-0.0000,-0.0126,0.0159,5.1868,0
567296,0.9999,-0.0049,-0.0089,-0.0000,-0.0321,0.0184,5.1728,0
567463,0.9999,-0.0049,-0.0089,-0.0000,-0.0061,0.0215,5.1810,0
567629,0.9999,-0.0049,-0.0089,-0.0000,-0.0155,0.0256,5.1822,0
567796,0.9999,-0.0049,-0.0089,-0.0000,-0.0143,0.0180,5.1817,0
567963,0.9999,-0.0049,-0.0089,-0.0000,-0.0096,0.0135,5.1563,0
568129,0.9999,-0.0049,-0.0089,-0.0000,-0.0007,0.0135,5.1821,0
568296,0.9999,-0.0049,-0.0089,-0.0000,-0.0037,0.0308,5.1820,0
568463,0.9999,-0.0049,-0.0089,-0.0000,-0.0169,0.0197,5.1598,0
568629,0.9999,-0.0049,-0.0089,-0.0000,-0.0240,0.0177,5.1605,0
568796,0.9999,-0.0049,-0.0089,-0.0000,-0.0048,0.0223,5.1913,0
568963,0.9999,-0.0049,-0.0089,-0.0000,-0.0064,0.0143,5.1921,0
569129,0.9999,-0.0049,-0.0089,-0.0000,-0.0117,0.0179,5.1837,0
569296,0.9999,-0.0049,-0.0089,-0.0000,-0.0062,0.0145,5.1753,0
569463,0.9999,-0.0049,-0.0089,-0.0000,-0.0075,0.0204,5.1665,0
569629,0.9999,-0.0049,-0.0089,0.0000,-0.0001,0.0212,5.1803,0
569796,0.9999,-0.0049,-0.0089,0.0000,-0.0114,0.0179,5.1834,0
569963,0.9999,-0.0049,-0.0089,0.0000,-0.0143,0.0174,5.1904,0
570129,0.9999,-0.0049,-0.0089,-0.0000,-0.0165,0.0273,5.1793,0
570296,0.9999,-0.0049,-0.0089,-0.0000,-0.0073,0.0099,5.1780,0
570463,0.9999,-0.0049,-0.0089,-0.0000,-0.0093,0.0113,5.1963,0
570629,0.9999,-0.0049,-0.0089,0.0000,-0.0074,0.0102,5.1802,0
570796,0.9999,-0.0049,-0.0089,0.0000,-0.0116,0.0171,5.1728,0
570963,0.9999,-0.0049,-0.0089,0.0000,-0.0126,0.0166,5.1810,0
571129,0.9999,-0.0049,-0.0089,0.0000,-0.0139,0.0195,5.1848,0
571296,0.9999,-0.0049,-0.0089,0.0000,-0.0071,0.0122,5.1721,0
571463,0.9999,-0.0049,-0.0089,0.0000,-0.0114,0.0160,5.1800,0
571629,0.9999,-0.0049,-0.0089,0.0000,-0.0057,0.0163,5.1871,0
571796,0.9999,-0.0049,-0.0089,0.0000,-0.0152,0.0185,5.2086,0
571963,0.9999,-0.0049,-0.0089,-0.0000,-0.0174,0.0136,5.1909,0
572129,0.9999,-0.0049,-0.0089,0.0000,-0.0091,0.0164,5.1813,0
572296,0.9999,-0.0049,-0.0089,-0.0000,-0.0112,0.0137,5.2033,0
572463,0.9999,-0.0048,-0.0089,0.0000,-0.0179,0.0125,5.1810,0
572629,0.9999,-0.0049,-0.0089,0.0000,-0.0172,0.0111,5.1832,0
572796,0.9999,-0.0049,-0.0089,0.0000,-0.0197,0.0095,5.1731,0
572963,0.9999,-0.0049,-0.0089,-0.0000,-0.0165,0.0179,5.1835,0
573129,0.9999,-0.0049,-0.0089,-0.0000,-0.0248,0.0314,5.1870,0
573296,0.9999,-0.0049,-0.0089,-0.0000,-0.0091,0.0172,5.1852,0
573463,0.9999,-0.0048,-0.0089,-0.0000,-0.0120,0.0135,5.1958,0
573629,0.9999,-0.0048,-0.0089,-0.0000,-0.0220,0.0170,5.2069,0
573796,0.9999,-0.0048,-0.0089,-0.0000,-0.0038,0.0194,5.1812,0
573963,0.9999,-0.0048,-0.0089,-0.0000,-0.0098,0.0089,5.1981,0
574129,0.9999,-0.0048,-0.0089,-0.0000,-0.0146,0.0156,5.1770,0
574296,0.9999,-0.0048,-0.0089,-0.0000,-0.0190,0.0151,5.2011,0
574463,0.9999,-0.0048,-0.0089,-0.0000,-0.0242,0.0103,5.1960,0
574629,0.9999,-0.0048,-0.0089,-0.0000,-0.0112,0.0059,5.1674,0
574796,0.9999,-0.0048,-0.0089,-0.0000,-0.0265,0.0177,5.2036,0
574963,0.9999,-0.0048,-0.0089,-0.0001,-0.0252,0.0209,5.1848,0
575130,0.9999,-0.0048,-0.0089,-0.0001,-0.0088,0.0149,5.1827,0
575296,0.9999,-0.0048,-0.0089,-0.0001,-0.0104,0.0197,5.1920,0
575463,0.9999,-0.0048,-0.0089,-0.0000,-0.0192,0.0208,5.2005,0
575630,0.9999,-0.0048,-0.0089,-0.0000,-0.0183,0.0090,5.1774,0
575796,0.9999,-0.0048,-0.0089,-0.0000,-0.0065,0.0021,5.1768,0
575963,0.9999,-0.0048,-0.0089,-0.0000,-0.0141,0.0095,5.1901,0
576130,0.9999,-0.0048,-0.0089,-0.0000,-0.0146,0.0221,5.1685,0
576296,0.9999,-0.0048,-0.0089,-0.0001,-0.0096,0.0126,5.1826,0
576463,0.9999,-0.0048,-0.0089,-0.0001,-0.0130,0.0191,5.1973,0
576630,0.9999,-0.0048,-0.0089,-0.0001,-0.0220,0.0066,5.1731,0
576796,0.9999,-0.0048,-0.0089,-0.0000,-0.0118,0.0051,5.1721,0
576963,0.9999,-0.0048,-0.0089,-0.0000,-0.0103,0.0072,5.1805,0
577130,0.9999,-0.0048,-0.0089,-0.0000,-0.0137,0.0172,5.1717,0
577296,0.9999,-0.0048,-0.0089,-0.0000,-0.0193,0.0182,5.1807,0
577463,0.9999,-0.0048,-0.0089,-0.0000,-0.0096,0.0067,5.1545,0
577630,0.9999,-0.0048,-0.0089,-0.0000,-0.0136,0.0022,5.1861,0
577796,0.9999,-0.0048,-0.0089,-0.0000,-0.0052,0.0102,5.1729,0
577963,0.9999,-0.0048,-0.0089,-0.0000,-0.0178,0.0183,5.1804,0
578130,0.9999,-0.0048,-0.0089,-0.0000,-0.0201,0.0151,5.1916,0
578296,0.9999,-0.0048,-0.0089,-0.0000,-0.0195,0.0194,5.1926,0
578463,0.9999,-0.0048,-0.0089,-0.0000,-0.0239,0.0054,5.2013,0
578630,0.9999,-0.0048,-0.0089,-0.0000,-0.0131,0.0182,5.1630,0
578796,0.9999,-0.0048,-0.0089,-0.0000,-0.0142,0.0159,5.1880,0
578963,0.9999,-0.0048,-0.0089,-0.0000,-0.0158,0.0122,5.1785,0
579130,0.9999,-0.0048,-0.0089,-0.0000,-0.0159,0.0181,5.1768,0
579296,0.9999,-0.0048,-0.0089,-0.0000,-0.0181,0.0055,5.1716,0
579463,0.9999,-0.0048,-0.0089,-0.0000,-0.0159,0.0108,5.1661,0
579630,0.9999,-0.0048,-0.0089,-0.0000,-0.0079,0.0186,5.1764,0
579796,0.9999,-0.0048,-0.0089,-0.0000,-0.0191,0.0118,5.1701,0
579963,0.9999,-0.0048,-0.0089,-0.0000,-0.0059,0.0239,5.1661,0
580130,0.9999,-0.0048,-0.0089,-0.0000,-0.0120,0.0122,5.1818,0
580296,0.9999,-0.0048,-0.0089,-0.0000,-0.0168,0.0105,5.1752,0
580463,0.9999,-0.0048,-0.0089,-0.0000,-0.0099,0.0133,5.1788,0
580630,0.9999,-0.0048,-0.0089,-0.0000,-0.0158,0.0027,5.1676,0
580796,0.9999,-0.0048,-0.0089,-0.0000,-0.0177,0.0054,5.1845,0
580963,0.9999,-0.0048,-0.0089,-0.0000,-0.0097,0.0250,5.1843,0
581130,0.9999,-0.0048,-0.0090,-0.0000,-0.0013,0.0147,5.1676,0
581296,0.9999,-0.0048,-0.0090,-0.0000,-0.0110,0.0075,5.1797,0
581463,0.9999,-0.0048,-0.0090,-0.0000,-0.0268,0.0099,5.1712,0
581630,0.9999,-0.0048,-0.0090,-0.0000,-0.0118,0.0188,5.1582,0
581796,0.9999,-0.0048,-0.0090,-0.0000,-0.0270,0.0066,5.1746,0
581963,0.9999,-0.0048,-0.0090,-0.0000,-0.0181,0.0020,5.1770,0
582130,0.9999,-0.0048,-0.0090,-0.0000,-0.0166,0.0205,5.1801,0
582296,0.9999,-0.0048,-0.0090,-0.0000,-0.0168,0.0128,5.1813,0
582463,0.9999,-0.0048,-0.0090,-0.0001,-0.0056,0.0071,5.1949,0
582630,0.9999,-0.0048,-0.0090,-0.0001,-0.0166,0.0130,5.1873,0
582796,0.9999,-0.0048,-0.0090,-0.0001,-0.0155,0.0130,5.1650,0
582963,0.9999,-0.0047,-0.0090,-0.0001,-0.0210,0.0071,5.1856,0
583130,0.9999,-0.0047,-0.0090,-0.0001,-0.0081,0.0010,5.1955,0
583296,0.9999,-0.0047,-0.0090,-0.0001,-0.0092,0.0126,5.1841,0
583463,0.9999,-0.0047,-0.0090,-0.0001,-0.0223,0.0045,5.2040,0
583630,0.9999,-0.0047,-0.0090,-0.0001,-0.0220,0.0083,5.1828,0
583796,0.9999,-0.0047,-0.0090,-0.0001,-0.0224,0.0055,5.1787,0
583963,0.9999,-0.0047,-0.0090,-0.0001,-0.0055,0.0104,5.1721,0
584130,0.9999,-0.0047,-0.0090,-0.0001,-0.0166,0.0143,5.1895,0
584296,0.9999,-0.0047,-0.0090,-0.0001,-0.0100,0.0109,5.1872,0
584463,0.9999,-0.0047,-0.0090,-0.0001,-0.0165,0.0022,5.1706,0
584630,0.9999,-0.0047,-0.0090,-0.0001,-0.0150,0.0156,5.1760,0
584796,0.9999,-0.0047,-0.0090,-0.0001,-0.0232,0.0139,5.1978,0
584963,0.9999,-0.0047,-0.0090,-0.0001,-0.0144,0.0090,5.2047,0
585130,0.9999,-0.0047,-0.0090,-0.0001,-0.0164,0.0243,5.1914,0
585296,0.9999,-0.0047,-0.0090,-0.0001,-0.0246,0.0196,5.1513,0
585463,0.9999,-0.0047,-0.0090,-0.0001,-0.0103,0.0117,5.1949,0
585630,0.9999,-0.0047,-0.0090,-0.0001,-0.0267,0.0239,5.1699,0
585796,0.9999,-0.0047,-0.0090,-0.0001,-0.0167,0.0085,5.1642,0
585963,0.9999,-0.0047,-0.0090,-0.0001,-0.0047,0.0107,5.1755,0
586130,0.9999,-0.0047,-0.0090,-0.0001,-0.0182,0.0056,5.1751,0
586296,0.9999,-0.0047,-0.0090,-0.0001,-0.0096,0.0097,5.1698,0
586463,0.8318,-0.0091,-0.0047,-0.5549,0.0225,0.0238,5.1608,0
586630,0.8318,-0.0091,-0.0047,-0.5549,0.0183,0.0127,5.1784,0
586796,0.8318,-0.0091,-0.0047,-0.5549,0.0099,0.0121,5.1692,0
586963,0.8318,-0.0091,-0.0047,-0.5549,0.0156,0.0186,5.1968,0
587130
587296
