DeviceTag: Movella DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-11-10 09:21:00.678,© Movella Technologies B.V. 2005-2025
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
4300490,1.0000,-0.0022,0.0057,-0.0008,0.0068,0.0098,0.2878,0
4300657,1.0000,-0.0022,0.0057,-0.0008,0.0032,-0.0084,0.2830,0
4300824,1.0000,-0.0022,0.0057,-0.0008,0.0057,-0.0033,0.2966,0
4300990,1.0000,-0.0022,0.0057,-0.0008,0.0204,-0.0061,0.2977,0
4301157,1.0000,-0.0022,0.0057,-0.0008,0.0151,0.0134,0.2719,0
4301324,1.0000,-0.0022,0.0057,-0.0008,0.0074,-0.0064,0.2726,0
4301490,1.0000,-0.0022,0.0057,-0.0008,0.0030,0.0025,0.2868,0
4301657,1.0000,-0.0022,0.0057,-0.0008,0.0021,-0.0001,0.2836,0
4301824,1.0000,-0.0022,0.0057,-0.0008,-0.0043,-0.0093,0.2954,0
4301990,1.0000,-0.0022,0.0057,-0.0009,0.0044,0.0018,0.3056,0
4302157,1.0000,-0.0022,0.0057,-0.0009,-0.0021,-0.0067,0.3018,0
4302324,1.0000,-0.0022,0.0057,-0.0009,0.0111,0.0046,0.2801,0
4302490,1.0000,-0.0022,0.0057,-0.0009,0.0166,-0.0019,0.3146,0
4302657,1.0000,-0.0022,0.0057,-0.0009,0.0006,0.0069,0.2962,0
4302824,1.0000,-0.0022,0.0057,-0.0009,0.0059,-0.0095,0.3216,0
4302990,1.0000,-0.0022,0.0056,-0.0009,0.0113,0.0063,0.2856,0
4303157,1.0000,-0.0022,0.0057,-0.0009,-0.0087,-0.0054,0.2952,0
4303324,1.0000,-0.0022,0.0057,-0.0009,0.0131,-0.0056,0.2859,0
4303490,1.0000,-0.0022,0.0057,-0.0009,-0.0012,-0.0085,0.2933,0
4303657,1.0000,-0.0022,0.0057,-0.0009,0.0047,0.0012,0.2800,0
4303824,1.0000,-0.0022,0.0057,-0.0009,0.0015,-0.0028,0.3009,0
4303990,1.0000,-0.0022,0.0057,-0.0009,-0.0095,0.0053,0.2864,0
4304157,1.0000,-0.0022,0.0057,-0.0009,0.0018,0.0052,0.2855,0
4304324,1.0000,-0.0022,0.0057,-0.0009,0.0121,-0.0007,0.3117,0
4304490,1.0000,-0.0022,0.0057,-0.0009,0.0047,-0.0062,0.3156,0
4304657,1.0000,-0.0022,0.0057,-0.0009,-0.0063,0.0033,0.3082,0
4304824,1.0000,-0.0022,0.0057,-0.0009,0.0008,0.0045,0.3084,0
4304990,1.0000,-0.0022,0.0057,-0.0009,-0.0007,0.0027,0.3043,0
4305157,1.0000,-0.0022,0.0057,-0.0010,0.0141,0.0020,0.3024,0
4305324,1.0000,-0.0022,0.0057,-0.0010,0.0084,0.0069,0.2952,0
4305490,1.0000,-0.0022,0.0057,-0.0010,0.0028,0.0099,0.2937,0
4305657,1.0000,-0.0022,0.0057,-0.0010,0.0008,-0.0074,0.2806,0
4305824,1.0000,-0.0022,0.0057,-0.0010,-0.0004,-0.0207,0.2906,0
4305990,1.0000,-0.0022,0.0057,-0.0010,0.0068,0.0004,0.3156,0
4306157,1.0000,-0.0022,0.0057,-0.0010,0.0173,-0.0098,0.2852,0
4306324,1.0000,-0.0022,0.0057,-0.0010,0.0146,-0.0136,0.2857,0
4306490,1.0000,-0.0022,0.0057,-0.0010,0.0025,0.0015,0.2924,0
4306657,1.0000,-0.0022,0.0057,-0.0010,0.0164,-0.0037,0.2933,0
4306824,1.0000,-0.0022,0.0057,-0.0010,0.0007,-0.0047,0.3151,0
4306990,1.0000,-0.0022,0.0057,-0.0010,-0.0043,-0.0080,0.3008,0
4307157,1.0000,-0.0022,0.0057,-0.0010,0.0060,0.0036,0.3017,0
4307324,1.0000,-0.0022,0.0057,-0.0010,0.0112,-0.0033,0.3002,0
4307490,1.0000,-0.0022,0.0057,-0.0010,-0.0033,-0.0021,0.3042,0
4307657,1.0000,-0.0021,0.0057,-0.0010,0.0180,-0.0045,0.2850,0
4307824,1.0000,-0.0022,0.0057,-0.0010,0.0216,0.0122,0.2786,0
4307990,1.0000,-0.0022,0.0057,-0.0011,-0.0027,-0.0099,0.2867,0
4308157,1.0000,-0.0022,0.0057,-0.0011,0.0149,0.0001,0.2866,0
4308324,1.0000,-0.0022,0.0058,-0.0011,-0.0043,-0.0014,0.2908,0
4308490,1.0000,-0.0022,0.0057,-0.0011,0.0060,-0.0103,0.2940,0
4308657,1.0000,-0.0022,0.0057,-0.0011,0.0108,0.0025,0.3385,0
4308824,1.0000,-0.0022,0.0058,-0.0011,-0.0023,-0.0124,0.2996,0
4308990,1.0000,-0.0022,0.0057,-0.0011,0.0004,-0.0053,0.3238,0
4309157,1.0000,-0.0022,0.0057,-0.0011,0.0077,-0.0004,0.2953,0
4309324,1.0000,-0.0022,0.0057,-0.0011,0.0210,0.0010,0.3018,0
4309491,1.0000,-0.0022,0.0057,-0.0011,0.0028,-0.0055,0.3109,0
4309657,1.0000,-0.0022,0.0057,-0.0011,-0.0126,0.0122,0.3185,0
4309824,1.0000,-0.0022,0.0057,-0.0011,-0.0008,-0.0019,0.3119,0
4309991,1.0000,-0.0022,0.0057,-0.0011,-0.0086,0.0016,0.2912,0
4310157,1.0000,-0.0022,0.0057,-0.0011,-0.0018,0.0031,0.2873,0
4310324,1.0000,-0.0022,0.0057,-0.0011,0.0062,-0.0013,0.2930,0
4310491,1.0000,-0.0022,0.0057,-0.0011,-0.0005,0.0034,0.3036,0
4310657,1.0000,-0.0022,0.0057,-0.0011,0.0081,-0.0017,0.2902,0
4310824,1.0000,-0.0022,0.0057,-0.0011,0.0070,0.0091,0.2810,0
4310991,1.0000,-0.0023,0.0057,-0.0011,0.0003,0.0046,0.2749,0
4311157,1.0000,-0.0023,0.0057,-0.0011,0.0052,-0.0040,0.3224,0
4311324,1.0000,-0.0023,0.0058,-0.0011,-0.0009,-0.0059,0.2923,0
4311491,1.0000,-0.0022,0.0058,-0.0012,0.0037,-0.0006,0.2892,0
4311657,1.0000,-0.0023,0.0058,-0.0011,-0.0017,0.0021,0.2989,0
4311824,1.0000,-0.0023,0.0058,-0.0011,0.0179,-0.0011,0.3200,0
4311991,1.0000,-0.0023,0.0058,-0.0011,0.0056,0.0122,0.2896,0
4312157,1.0000,-0.0023,0.0058,-0.0011,-0.0008,0.0021,0.2876,0
4312324,1.0000,-0.0023,0.0058,-0.0011,0.0072,0.0015,0.2760,0
4312491,1.0000,-0.0023,0.0058,-0.0011,-0.0105,0.0055,0.3035,0
4312657,1.0000,-0.0023,0.0058,-0.0012,0.0016,-0.0095,0.3117,0
4312824,1.0000,-0.0023,0.0059,-0.0012,0.0061,0.0119,0.2826,0
4312991,1.0000,-0.0024,0.0059,-0.0012,0.0055,-0.0016,0.2948,0
4313157,1.0000,-0.0024,0.0059,-0.0012,0.0176,-0.0050,0.2907,0
4313324,1.0000,-0.0024,0.0059,-0.0012,0.0129,-0.0044,0.2892,0
4313491,1.0000,-0.0024,0.0059,-0.0012,0.0080,-0.0067,0.2756,0
4313657,1.0000,-0.0024,0.0059,-0.0012,0.0026,-0.0021,0.2950,0
4313824,1.0000,-0.0024,0.0059,-0.0012,-0.0055,-0.0077,0.3009,0
4313991,1.0000,-0.0024,0.0059,-0.0012,0.0060,-0.0146,0.2894,0
4314157,1.0000,-0.0024,0.0059,-0.0012,0.0003,-0.0078,0.3101,0
4314324,1.0000,-0.0024,0.0059,-0.0013,0.0055,0.0036,0.2777,0
4314491,1.0000,-0.0024,0.0059,-0.0013,0.0016,0.0086,0.2727,0
4314657,1.0000,-0.0024,0.0059,-0.0012,0.0008,0.0120,0.2747,0
4314824,1.0000,-0.0024,0.0059,-0.0013,0.0172,0.0016,0.3004,0
4314991,1.0000,-0.0024,0.0059,-0.0013,-0.0027,-0.0177,0.2988,0
4315157,1.0000,-0.0024,0.0059,-0.0013,0.0050,0.0011,0.3057,0
4315324,1.0000,-0.0024,0.0059,-0.0013,0.0101,-0.0084,0.2810,0
4315491,1.0000,-0.0024,0.0059,-0.0013,-0.0241,0.0072,0.3107,0
4315657,1.0000,-0.0024,0.0059,-0.0013,0.0113,0.0045,0.2954,0
4315824,1.0000,-0.0024,0.0059,-0.0013,0.0086,-0.0042,0.3181,0
4315991,1.0000,-0.0024,0.0059,-0.0013,-0.0079,-0.0020,0.2808,0
4316157,1.0000,-0.0024,0.0059,-0.0013,0.0027,0.0037,0.2885,0
4316324,1.0000,-0.0024,0.0059,-0.0013,-0.0002,0.0026,0.2849,0
4316491,1.0000,-0.0024,0.0059,-0.0013,-0.0079,-0.0043,0.2756,0
4316657,1.0000,-0.0024,0.0059,-0.0014,0.0132,-0.0053,0.3024,0
4316824,1.0000,-0.0024,0.0059,-0.0014,0.0094,-0.0037,0.2967,0
4316991,1.0000,-0.0024,0.0058,-0.0014,0.0132,-0.0043,0.2868,0
4317157,1.0000,-0.0024,0.0058,-0.0014,0.0016,-0.0044,0.2695,0
4317324,1.0000,-0.0024,0.0058,-0.0014,0.0050,0.0012,0.2812,0
4317491,1.0000,-0.0024,0.0058,-0.0014,0.0073,0.0002,0.3010,0
4317657,1.0000,-0.0024,0.0058,-0.0014,-0.0002,-0.0086,0.2869,0
4317824,1.0000,-0.0024,0.0058,-0.0014,-0.0028,-0.0121,0.2846,0
4317991,1.0000,-0.0024,0.0058,-0.0014,0.0047,-0.0153,0.2974,0
4318157,1.0000,-0.0024,0.0058,-0.0014,0.0016,0.0014,0.2621,0
4318324,1.0000,-0.0024,0.0058,-0.0014,0.0085,-0.0118,0.2886,0
4318491,1.0000,-0.0024,0.0058,-0.0014,-0.0043,-0.0059,0.2972,0
4318657,1.0000,-0.0023,0.0058,-0.0014,0.0177,0.0128,0.3082,0
4318824,1.0000,-0.0023,0.0058,-0.0015,0.0223,0.0011,0.3000,0
4318991,1.0000,-0.0023,0.0058,-0.0015,0.0123,0.0192,0.2990,0
4319157,1.0000,-0.0023,0.0058,-0.0015,0.0122,-0.0043,0.2973,0
4319324,1.0000,-0.0023,0.0058,-0.0015,0.0044,-0.0132,0.3013,0
4319491,1.0000,-0.0023,0.0058,-0.0015,-0.0001,-0.0055,0.2869,0
4319657,1.0000,-0.0023,0.0058,-0.0015,0.0001,0.0097,0.2891,0
4319824,1.0000,-0.0023,0.0058,-0.0015,0.0040,0.0022,0.2942,0
4319991,1.0000,-0.0024,0.0058,-0.0015,-0.0017,0.0029,0.2880,0
4320157,1.0000,-0.0024,0.0058,-0.0015,0.0008,0.0052,0.2944,0
4320324,1.0000,-0.0024,0.0058,-0.0015,0.0191,0.0053,0.2818,0
4320491,1.0000,-0.0024,0.0058,-0.0015,0.0159,-0.0041,0.2950,0
4320657,1.0000,-0.0024,0.0058,-0.0015,0.0103,-0.0044,0.2967,0
4320824,1.0000,-0.0024,0.0058,-0.0015,0.0108,-0.0002,0.2826,0
4320991,1.0000,-0.0024,0.0058,-0.0015,0.0057,0.0080,0.2793,0
4321157,1.0000,-0.0024,0.0058,-0.0015,-0.0052,0.0014,0.2959,0
4321324,1.0000,-0.0024,0.0058,-0.0015,-0.0143,-0.0129,0.2822,0
4321491,1.0000,-0.0024,0.0058,-0.0015,-0.0150,-0.0041,0.3014,0
4321657,1.0000,-0.0024,0.0058,-0.0015,-0.0004,-0.0011,0.3132,0
4321824,1.0000,-0.0024,0.0058,-0.0015,0.0234,0.0011,0.2817,0
4321991,1.0000,-0.0024,0.0058,-0.0016,0.0306,0.0019,0.2846,0
4322157,1.0000,-0.0024,0.0058,-0.0016,0.0151,-0.0038,0.2933,0
4322324,1.0000,-0.0024,0.0058,-0.0016,0.0174,0.0104,0.2894,0
4322491,1.0000,-0.0024,0.0058,-0.0016,-0.0052,-0.0122,0.2826,0
4322657,1.0000,-0.0024,0.0058,-0.0016,0.0064,-0.0132,0.3049,0
4322824,1.0000,-0.0024,0.0059,-0.0016,-0.0061,-0.0016,0.2949,0
4322991,1.0000,-0.0024,0.0058,-0.0015,-0.0158,-0.0162,0.2593,0
4323157,1.0000,-0.0024,0.0059,-0.0015,-0.0025,-0.0067,0.2837,0
4323324,1.0000,-0.0024,0.0058,-0.0016,0.0081,0.0012,0.3015,0
4323491,1.0000,-0.0024,0.0059,-0.0016,0.0227,0.0063,0.3045,0
4323657,1.0000,-0.0023,0.0058,-0.0016,0.0232,0.0031,0.2690,0
4323824,1.0000,-0.0023,0.0058,-0.0016,0.0115,0.0054,0.3064,0
4323991,1.0000,-0.0023,0.0059,-0.0016,0.0179,0.0121,0.2874,0
4324157,1.0000,-0.0023,0.0058,-0.0016,0.0002,-0.0015,0.2975,0
4324324,1.0000,-0.0023,0.0058,-0.0016,0.0102,-0.0046,0.2956,0
4324491,1.0000,-0.0023,0.0058,-0.0016,0.0077,-0.0145,0.2751,0
4324657,1.0000,-0.0023,0.0058,-0.0016,0.0092,0.0002,0.3220,0
4324824,1.0000,-0.0023,0.0058,-0.0016,0.0053,0.0094,0.2988,0
4324991,1.0000,-0.0023,0.0058,-0.0016,0.0267,-0.0037,0.2957,0
4325157,1.0000,-0.0023,0.0058,-0.0016,0.0139,-0.0016,0.3018,0
4325324,1.0000,-0.0023,0.0058,-0.0016,0.0149,-0.0046,0.3058,0
4325491,1.0000,-0.0023,0.0058,-0.0016,0.0046,-0.0007,0.2847,0
4325657,1.0000,-0.0023,0.0058,-0.0017,0.0085,-0.0082,0.2754,0
4325824,1.0000,-0.0023,0.0058,-0.0017,0.0072,-0.0014,0.2772,0
4325991,1.0000,-0.0023,0.0058,-0.0017,0.0134,-0.0065,0.2995,0
4326158,1.0000,-0.0023,0.0058,-0.0017,0.0052,0.0047,0.2972,0
4326324,1.0000,-0.0023,0.0058,-0.0017,0.0107,0.0020,0.3064,0
4326491,1.0000,-0.0023,0.0058,-0.0017,0.0126,0.0096,0.2883,0
4326658,1.0000,-0.0023,0.0058,-0.0017,0.0262,0.0165,0.3080,0
4326824,1.0000,-0.0023,0.0058,-0.0017,0.0072,0.0134,0.3173,0
4326991,1.0000,-0.0023,0.0058,-0.0017,0.0136,-0.0041,0.2845,0
4327158,1.0000,-0.0023,0.0058,-0.0017,0.0047,-0.0002,0.2767,0
4327324,1.0000,-0.0023,0.0058,-0.0017,0.0052,-0.0092,0.2908,0
4327491,1.0000,-0.0023,0.0058,-0.0017,0.0055,-0.0159,0.2909,0
4327658,1.0000,-0.0023,0.0059,-0.0017,0.0044,-0.0086,0.2799,0
4327824,1.0000,-0.0023,0.0058,-0.0017,0.0143,0.0069,0.3118,0
4327991,1.0000,-0.0023,0.0058,-0.0017,0.0168,0.0092,0.3007,0
4328158,1.0000,-0.0022,0.0058,-0.0017,0.0090,0.0014,0.2973,0
4328324,1.0000,-0.0022,0.0058,-0.0017,0.0124,-0.0007,0.2881,0
4328491,1.0000,-0.0022,0.0058,-0.0017,0.0155,0.0002,0.2862,0
4328658,1.0000,-0.0022,0.0058,-0.0017,-0.0040,-0.0043,0.3100,0
4328824,1.0000,-0.0022,0.0058,-0.0017,0.0081,0.0035,0.2627,0
4328991,1.0000,-0.0022,0.0058,-0.0017,0.0164,0.0042,0.3070,0
4329158,1.0000,-0.0022,0.0058,-0.0018,0.0165,-0.0007,0.2817,0
4329324,1.0000,-0.0022,0.0058,-0.0018,0.0266,-0.0108,0.2873,0
4329491,1.0000,-0.0022,0.0058,-0.0018,-0.0058,0.0148,0.3037,0
4329658,1.0000,-0.0022,0.0058,-0.0018,0.0114,0.0028,0.2915,0
4329824,1.0000,-0.0022,0.0058,-0.0018,0.0007,0.0020,0.2971,0
4329991,1.0000,-0.0022,0.0058,-0.0018,0.0064,0.0111,0.2816,0
4330158,1.0000,-0.0022,0.0058,-0.0018,0.0132,-0.0006,0.2779,0
4330324,1.0000,-0.0022,0.0058,-0.0018,0.0050,-0.0074,0.2815,0
4330491,1.0000,-0.0022,0.0058,-0.0018,0.0073,-0.0060,0.2914,0
4330658,1.0000,-0.0022,0.0058,-0.0018,0.0113,-0.0010,0.2943,0
4330824,1.0000,-0.0022,0.0058,-0.0018,-0.0026,0.0017,0.2925,0
4330991,1.0000,-0.0022,0.0058,-0.0018,0.0132,0.0012,0.2800,0
4331158,1.0000,-0.0022,0.0058,-0.0018,0.0111,0.0082,0.2969,0
4331324,1.0000,-0.0022,0.0058,-0.0018,0.0145,-0.0095,0.2773,0
4331491,1.0000,-0.0022,0.0058,-0.0018,0.0112,-0.0056,0.3062,0
4331658,1.0000,-0.0022,0.0058,-0.0018,0.0095,-0.0043,0.2862,0
4331824,1.0000,-0.0022,0.0058,-0.0018,0.0046,0.0004,0.2915,0
4331991,1.0000,-0.0022,0.0058,-0.0018,0.0043,0.0079,0.3071,0
4332158,1.0000,-0.0022,0.0058,-0.0018,0.0048,-0.0066,0.3008,0
4332324,1.0000,-0.0022,0.0058,-0.0018,0.0025,0.0082,0.3002,0
4332491,1.0000,-0.0022,0.0058,-0.0018,0.0163,0.0001,0.3036,0
4332658,1.0000,-0.0023,0.0058,-0.0018,-0.0018,0.0103,0.2980,0
4332824,1.0000,-0.0023,0.0058,-0.0018,0.0086,-0.0007,0.3048,0
4332991,1.0000,-0.0023,0.0058,-0.0018,0.0188,0.0026,0.2987,0
4333158,1.0000,-0.0023,0.0058,-0.0018,0.0205,0.0009,0.2816,0
4333324,1.0000,-0.0023,0.0058,-0.0019,0.0012,-0.0076,0.2874,0
4333491,1.0000,-0.0023,0.0058,-0.0019,-0.0013,-0.0073,0.2945,0
4333658,1.0000,-0.0023,0.0058,-0.0019,0.0112,-0.0008,0.3154,0
4333824,1.0000,-0.0023,0.0058,-0.0019,0.0052,-0.0023,0.2932,0
4333991,1.0000,-0.0022,0.0058,-0.0019,0.0054,0.0120,0.2925,0
4334158,0.9468,-0.0003,0.0062,-0.3217,0.0124,-0.0162,0.2808,0
4334324,0.9468,-0.0003,0.0062,-0.3217,0.0041,-0.0124,0.2914,0
4334491,0.9468,-0.0003,0.0062,-0.3217,0.0056,-0.0068,0.2873,0
4334658,0.9468,-0.0003,0.0062,-0.3217,0.0043,-0.0127,0.2919,0
4334824,0.9468,-0.0003,0.0062,-0.3217,0.0129,-0.0070,0.3083,0
4334991,0.9468,-0.0003,0.0062,-0.3217,0.0098,0.0041,0.2728,0
4335158,0.9468,-0.0003,0.0062,-0.3217,0.0028,-0.0087,0.2970,0
4335324,0.9468,-0.0003,0.0062,-0.3217,0.0016,-0.0174,0.2743,0
4335491,0.9468,-0.0003,0.0062,-0.3217,0.0224,-0.0123,0.3096,0
4335658
4335824
4335991
4336158
4336324
4336491
4336658
4336824
